248.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
248.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.659,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
249.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
250.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.21,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
251.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.01,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
252.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.26,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.41,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
253.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
254.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.81,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
255.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.011,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.061,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.111,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.161,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.211,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.261,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.311,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.361,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.411,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.461,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.511,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.561,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.611,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.661,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.711,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.761,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.811,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.861,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.911,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
256.961,1.8279,-6.0647,free,free,free,free,free,free,free,free,,free,free,free,robot,free,free,free,free,free,free,free,free,free,free,free,free,7.89,7.11,-0.8279000000000001
